path,label,ita,tone_band,ita_A,ita_B,ita_C
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_423.jpg,1,47.00788409260752,Light,6.155172367796647,34.07719439808375,47.00788409260752
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_126.jpg,1,42.84905474613973,Light,-3.2731496336106196,23.26114255328462,42.84905474613973
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_415.jpg,1,37.14668248992367,Medium,-0.48844528497883716,28.239556029375212,37.14668248992367
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_363.jpg,0,53.08749084466408,Light,28.531689068108356,45.50374705834795,53.08749084466408
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_142.jpg,3,72.49139449148818,Light,12.439560486314923,55.33516275970759,72.49139449148818
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_83.jpg,3,18.196715812740276,Deep,-10.75525423757332,7.555681130969982,18.196715812740276
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_523.jpg,1,56.557968217606344,Light,33.04899461262715,47.52949532132294,56.557968217606344
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_107.jpg,0,50.368272548614954,Light,18.250915727068623,41.423667596503954,50.368272548614954
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_298.jpg,0,40.08072727308843,Medium,4.742188387368285,30.465552560843157,40.08072727308843
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_135.jpg,2,58.04652201715398,Light,37.7396576926271,53.264492040424216,58.04652201715398
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_367.jpg,0,32.57191638399445,Medium,3.482264160068222,27.698767544445563,32.57191638399445
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_553.jpg,1,52.385622938101896,Light,22.619864948040426,42.203718439412356,52.385622938101896
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_216.jpg,0,49.86994670110509,Light,13.665579205713499,33.69006349091399,49.86994670110509
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_551.jpg,1,34.7778272703835,Medium,11.543794928213595,24.97075143727476,34.7778272703835
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_325.jpg,1,53.72830016357986,Light,31.895491677641978,46.684687434870945,53.72830016357986
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_460.jpg,1,39.087814827093574,Medium,14.491916356241871,34.46081362277863,39.087814827093574
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_470.jpg,1,54.13929468005315,Light,26.113911530870066,44.43273171708596,54.13929468005315
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_314.jpg,1,32.59429458902388,Medium,-2.2457432505395993,17.18163916103443,32.59429458902388
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_183.jpg,0,23.448757171000665,Medium,-22.413251628342852,5.946867558555071,23.448757171000665
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_31.jpg,2,35.59078397650793,Medium,10.601159945249364,26.701660799408202,35.59078397650793
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_352.jpg,1,51.23032629445917,Light,21.00613779991694,42.552049334791754,51.23032629445917
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_66.jpg,0,15.569843282319434,Deep,-23.69389485780634,7.26324263203093,15.569843282319434
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_374.jpg,1,32.029424077890354,Medium,-3.2731496336106196,15.957764739242839,32.029424077890354
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_31.jpg,3,69.81821236058397,Light,61.63095005154388,69.81821236058397,69.81821236058397
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_474.jpg,0,44.97323918698073,Light,20.185808672444878,35.928498268833444,44.97323918698073
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_67.jpg,3,-23.80594082792695,Deep,-66.6258337462235,-28.334215921214675,-23.80594082792695
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_428.jpg,0,50.332156786137205,Light,27.235150934354404,42.899508110364835,50.332156786137205
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_14.jpg,1,75.59580005400204,Light,71.0753574997942,75.98261284417859,75.59580005400204
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_280.jpg,0,43.41931339854161,Light,11.956582766547095,33.69006349091399,43.41931339854161
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_152.jpg,0,22.830703789869975,Medium,1.7548370202593886,19.38124956400348,22.830703789869975
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_519.jpg,1,38.90138429407808,Medium,10.007978554588009,30.762715691721294,38.90138429407808
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_497.jpg,1,54.5002407372739,Light,26.329182772258118,44.17118838442242,54.5002407372739
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_330.jpg,0,49.85882910544099,Light,29.314098523105553,43.101385760030546,49.85882910544099
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_374.jpg,0,47.52949532132294,Light,10.225735687150054,31.128680966493604,47.52949532132294
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_160.jpg,1,18.867181245313027,Deep,-7.7818762724355866,12.324729888346718,18.867181245313027
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_491.jpg,0,48.01279060930467,Light,6.609076920557866,37.80390503440248,48.01279060930467
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_527.jpg,0,51.66666335304557,Light,28.239556029375212,43.64104884411031,51.66666335304557
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_173.jpg,1,48.42836761536444,Light,14.21234031028072,37.80390503440248,48.42836761536444
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_309.jpg,0,48.42836761536444,Light,12.707113093491884,32.791969935027,48.42836761536444
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_281.jpg,0,50.78555469339826,Light,20.185808672444878,42.552049334791754,50.78555469339826
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_526.jpg,1,55.118790835126866,Light,26.490106936396103,45.70607326415028,55.118790835126866
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_132.jpg,2,56.17503049823291,Light,28.02248574461973,47.419513925564154,56.17503049823291
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_0.jpg,3,46.72470854164556,Light,12.74822937355329,36.46681062350693,46.72470854164556
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_161.jpg,2,40.462226003611434,Medium,12.96250473405748,31.590403284836626,40.462226003611434
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_5.jpg,3,72.59860020577148,Light,66.21496020376019,71.78712765079263,72.59860020577148
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_443.jpg,1,41.6857978919121,Light,17.967028450636057,35.04419226211974,41.6857978919121
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_334.jpg,0,50.73204050861593,Light,19.516845857805265,41.159402818387626,50.73204050861593
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_391.jpg,0,54.3773118459523,Light,4.13184243202381,36.326834297145524,54.3773118459523
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_20.jpg,2,68.76529460081724,Light,45.0,59.03623961087805,68.76529460081724
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_56.jpg,0,4.13184243202381,Deep,-32.191030238727556,0.6608244446279294,4.13184243202381
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_563.jpg,1,36.74525338165721,Medium,11.09372486156605,28.108667621659848,36.74525338165721
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_301.jpg,0,41.6857978919121,Light,2.2457432505395993,33.06334386474827,41.6857978919121
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_27.jpg,1,16.38954506731226,Deep,-51.68629836888633,-18.710261860877324,16.38954506731226
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_127.jpg,1,37.83907541641114,Medium,17.18163916103443,31.079881175182784,37.83907541641114
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_263.jpg,0,44.17118838442242,Light,18.39098015277189,37.81660173899159,44.17118838442242
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_77.jpg,0,-13.771593450821836,Deep,-32.50752457503304,-12.227941348425725,-13.771593450821836
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_501.jpg,0,54.72826055650608,Light,28.992357819197903,45.2035334541815,54.72826055650608
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_154.jpg,0,40.003902246924405,Medium,18.745497333519555,32.87590496105955,40.003902246924405
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_6.jpg,2,60.185838321588164,Light,51.00901104738836,59.03623961087805,60.185838321588164
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_545.jpg,1,28.20609648799821,Medium,8.44917874992031,21.69878963658852,28.20609648799821
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_455.jpg,1,29.197488495387358,Medium,-12.031356526898573,13.886738837181555,29.197488495387358
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_251.jpg,1,48.15810875954558,Light,23.33404026500045,42.203718439412356,48.15810875954558
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_108.jpg,2,45.279495968432535,Light,2.551600466335102,33.95974586703657,45.279495968432535
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_346.jpg,1,25.284684459142422,Medium,-6.609076920557866,20.07325720751688,25.284684459142422
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_131.jpg,3,45.18662770510549,Light,-4.803485151132272,25.87506188965803,45.18662770510549
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_38.jpg,0,56.86349749982952,Light,36.123747048705084,50.453024034984495,56.86349749982952
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_500.jpg,1,49.39870844063374,Light,13.139099593143946,40.353668301290504,49.39870844063374
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_69.jpg,2,8.277183074463226,Deep,-19.715148995413532,-3.3664602363467084,8.277183074463226
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_320.jpg,1,26.6442971927334,Medium,5.767893268793675,20.573633869067166,26.6442971927334
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_57.jpg,2,71.0259946435571,Light,34.46082442903758,63.265437778807645,71.0259946435571
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_2.jpg,3,71.0259946435571,Light,45.67839142573035,68.99965804532204,71.0259946435571
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_589.jpg,1,43.707834233461625,Light,23.986544342270214,36.74525338165721,43.707834233461625
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_227.jpg,0,49.85882910544099,Light,29.111806619090032,41.6857978919121,49.85882910544099
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_242.jpg,1,15.813419307581025,Deep,-11.093721635910708,8.365890169104059,15.813419307581025
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_102.jpg,3,31.15611547902658,Medium,5.599347219737385,56.367457461283365,31.15611547902658
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_26.jpg,1,48.117320117757245,Light,9.815601819970816,41.60891611714525,48.117320117757245
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_521.jpg,1,48.08885036139364,Light,17.18163916103443,36.6897199665317,48.08885036139364
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_330.jpg,1,42.203718439412356,Light,15.813419307581025,34.46081985715914,42.203718439412356
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_75.jpg,2,22.830703789869975,Medium,-29.213334887767076,7.566159392109029,22.830703789869975
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_370.jpg,1,46.199737357990166,Light,22.571988693379964,39.52820565338371,46.199737357990166
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_453.jpg,0,26.701660799408202,Medium,4.586098315505803,24.315021715991367,26.701660799408202
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_420.jpg,1,50.29944173449523,Light,27.970346999147203,43.41931339854161,50.29944173449523
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_50.jpg,1,45.70607326415028,Light,9.352983756306124,37.227718183288154,45.70607326415028
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_463.jpg,0,51.41156424820568,Light,32.66090874959717,46.943788479207726,51.41156424820568
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_315.jpg,1,37.790036694518726,Medium,5.357341671686606,28.239556029375212,37.790036694518726
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_378.jpg,1,44.92663908729864,Light,19.356744119871188,37.81660173899159,44.92663908729864
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_221.jpg,0,57.652556500557964,Light,30.81207631411914,49.85882910544099,57.652556500557964
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_318.jpg,1,29.013709446447145,Medium,12.324729888346718,23.742375780677314,29.013709446447145
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_98.jpg,0,48.95287516968432,Light,19.440040315865225,36.629479848912254,48.95287516968432
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_95.jpg,0,56.90048530351247,Light,27.456745996566934,45.830313613621456,56.90048530351247
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_17.jpg,1,43.95144909196562,Light,13.392507603293875,38.51444836841927,43.95144909196562
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_25.jpg,1,72.87836036036794,Light,34.71462627209134,69.58157594308484,72.87836036036794
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_326.jpg,1,58.412905003348264,Light,33.85349708242148,49.88221906568419,58.412905003348264
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_593.jpg,1,47.52949532132294,Light,19.356744119871188,37.227718183288154,47.52949532132294
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_369.jpg,1,33.26922328497712,Medium,-10.642263504364644,17.34217987852722,33.26922328497712
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_131.jpg,2,56.17503049823291,Light,27.737495554115657,44.43273171708596,56.17503049823291
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_610.jpg,1,47.2974080540925,Light,-0.5617076894249021,35.0027982974856,47.2974080540925
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_178.jpg,1,52.21715704207031,Light,13.530491445087163,42.1669975967208,52.21715704207031
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_92.jpg,1,11.093721635910708,Deep,-7.856130082525159,20.131999932808615,11.093721635910708
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_88.jpg,0,46.18686180391216,Light,8.47582229621501,49.339153714236055,46.18686180391216
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_397.jpg,1,22.26703564275533,Medium,-25.789520410298046,5.59934358132965,22.26703564275533
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_334.jpg,1,34.916552770596084,Medium,5.821802053394226,29.492979315908716,34.916552770596084
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_1.jpg,2,64.92558265941734,Light,35.96051691586733,58.43103427379951,64.92558265941734
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_248.jpg,1,54.117860545401676,Light,28.239556029375212,48.95287516968432,54.117860545401676
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_41.jpg,3,41.21243016820757,Light,19.440032541638985,45.63483599068311,41.21243016820757
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_165.jpg,1,37.790036694518726,Medium,1.3478929340721493,24.832113986409063,37.790036694518726
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_365.jpg,0,77.22875764452381,Light,70.17039013512876,76.45308924636626,77.22875764452381
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_67.jpg,1,47.802452003247,Light,28.166600075671436,42.540957126620256,47.802452003247
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_37.jpg,0,36.629479848912254,Medium,7.03794607885803,28.166600075671436,36.629479848912254
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_544.jpg,1,46.503843267273744,Light,18.745497333519555,37.83907541641114,46.503843267273744
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_402.jpg,1,43.707834233461625,Light,17.34217987852722,35.162011617368556,43.707834233461625
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_452.jpg,0,32.59429458902388,Medium,8.615654658741887,26.701660799408202,32.59429458902388
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_62.jpg,1,46.05666052047589,Light,21.759892793150133,37.32650534394948,46.05666052047589
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_364.jpg,1,28.421208428975437,Medium,-7.594640505280683,18.745497333519555,28.421208428975437
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_222.jpg,1,33.06334386474827,Medium,3.6063081652409763,25.269216179287902,33.06334386474827
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_166.jpg,1,51.23032629445917,Light,23.41293025277148,42.899508110364835,51.23032629445917
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_129.jpg,2,55.385568732710304,Light,28.531689068108356,44.97323918698073,55.385568732710304
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_308.jpg,0,47.52949532132294,Light,-12.707113093491884,30.84345391287373,47.52949532132294
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_260.jpg,0,40.624414575635605,Medium,9.735378578953842,30.143467858426213,40.624414575635605
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_536.jpg,1,39.37313974908125,Medium,22.413251628342852,34.328932508257736,39.37313974908125
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_487.jpg,1,30.725672063228817,Medium,-13.31390913285487,19.25250778275086,30.725672063228817
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle2_68.jpg,2,-4.103143245371408,Deep,-11.093720299567758,19.875921209530958,-4.103143245371408
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_74.jpg,0,43.13162491527301,Light,-35.092432257195895,1.021211276215451,43.13162491527301
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_285.jpg,1,49.41003144316848,Light,17.50686472280656,40.164025453373114,49.41003144316848
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_46.jpg,3,18.659351159074166,Deep,-4.615938024151734,48.73566541821043,18.659351159074166
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_9.jpg,1,58.43103427379951,Light,31.293049948765788,54.30994250879773,58.43103427379951
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle0_36.jpg,0,39.58868826709506,Medium,7.578874640364667,26.614959618836412,39.58868826709506
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle1_495.jpg,1,48.01279060930467,Light,6.920810883588097,31.590403284836626,48.01279060930467
/kaggle/input/datasets/lexuanhieu131297/acne-severity-classification/Classification/JPEGImages/levle3_137.jpg,3,,unknown,81.59108799245308,79.76656014482211,
